E,f1,f2,PE,C+i,Total,K,lambda
51.18542,13.013,0.0051204,0.15602,0.19757,0.35359,0.1452,0.02422
54.71721,13.0116,0.0044218,0.12603,0.192,0.31803,0.1173,0.02266
58.4927,13.0103,0.003818,0.1018,0.18683,0.28863,0.09474,0.0212
62.5287,13.0091,0.0032967,0.082227,0.182,0.26423,0.07652,0.01983
66.84318,13.0081,0.0028466,0.066417,0.17747,0.24389,0.0618,0.01855
71.45536,13.0072,0.0024579,0.053647,0.17321,0.22686,0.04991,0.01735
76.38578,13.0064,0.0021224,0.043333,0.16918,0.21251,0.04031,0.01623
81.6564,13.0057,0.0018326,0.035002,0.16534,0.20034,0.03256,0.01518
87.29069,13.005,0.0015824,0.028272,0.16168,0.18995,0.02629,0.0142
93.31374,13.0045,0.0013664,0.022837,0.15816,0.181,0.02124,0.01329
99.75239,13.004,0.0011798,0.018447,0.15476,0.17321,0.01715,0.01243
106.6353,13.0035,0.0010188,0.0149,0.15146,0.16636,0.01385,0.01163
113.9931,13.0031,0.00087971,0.012036,0.14824,0.16028,0.01119,0.01088
121.8587,13.0027,0.00075962,0.009722,0.1451,0.15482,0.009035,0.01017
130.2669,13.0024,0.00065593,0.007853,0.14202,0.14987,0.007297,0.009518
139.2553,13.0022,0.00056639,0.0063434,0.13898,0.14532,0.005893,0.008903
148.864,13.0019,0.00048908,0.0051239,0.13598,0.1411,0.004759,0.008329
159.1356,13.0017,0.00042232,0.0041389,0.13302,0.13716,0.003844,0.007791
170.1159,13.0015,0.00036468,0.0033433,0.13008,0.13342,0.003104,0.007288
181.8539,13.0013,0.0003149,0.0027006,0.12716,0.12986,0.002507,0.006818
194.4018,13.0012,0.00027192,0.0021815,0.12426,0.12644,0.002025,0.006378
207.8156,13.001,0.00023481,0.0017622,0.12138,0.12314,0.001635,0.005966
222.1548,13.0009,0.00020276,0.0014234,0.11851,0.11993,0.001321,0.005581
237.4835,13.0008,0.00017508,0.0011498,0.11565,0.1168,0.001067,0.005221
253.8699,13.0007,0.00015119,0.0009288,0.11281,0.11374,0.0008616,0.004884
271.3869,13.0006,0.00013055,0.00075026,0.10998,0.11073,0.0006958,0.004569
290.1126,13.0005,0.00011274,0.00060605,0.10717,0.10778,0.000562,0.004274
310.1304,13.0005,9.74E-05,0.00048956,0.10437,0.10486,0.0004539,0.003998
331.5294,13.0004,8.41E-05,0.00039546,0.10159,0.10199,0.0003666,0.00374
354.4049,13.0004,7.26E-05,0.00031945,0.098834,0.099153,0.000296,0.003498
378.8588,13.0003,6.27E-05,0.00025805,0.096097,0.096355,0.0002391,0.003273
405.0001,13.0003,5.41E-05,0.00020845,0.093384,0.093592,0.0001931,0.003061
432.9451,13.0003,4.67E-05,0.00016838,0.090698,0.090866,0.000156,0.002864
