0.09,0.84238,0.29039,1.866,0.24502,2.309,0.9629,3.2325,1.0165,4.2169,0.97789,5.2702,0.87559,6.3217,0.9042,7.3767,0.8118,8.4255,0.7349,9.4682,0.6694,9.9188,1.3642,10.685,1.8578,11.481,1.9967,12.423,1.9915,13.433,1.8986,14.474,1.8313,15.528,1.7444,16.588,1.6445,17.026,2.2326,17.675,2.8172,18.712,2.8255,19.769,2.789,20.833,2.7329,22.121,2.2908,22.962,2.6055,24.023,2.5442,25.082,2.4834,26.139,2.423,27.387,2.0288,28.244,2.3073,29.016,2.4218,29.907,2.4486,30.859,2.3995,31.847,2.3883,32.856,2.3509,33.878,2.2858,34.306,2.8525,34.894,3.4571,35.84,3.5939,36.849,3.6332,38.104,3.2356,39.155,3.1813,39.982,3.5216,41.267,3.0961,42.324,3.0345,43.675,2.6188,44.435,2.9013,45.263,3.2201,46.01,3.3444,46.862,3.3857,47.775,3.3358,48.728,3.3494,49.707,3.3314,50.706,3.2695,51.147,3.7941,51.679,4.3976,52.587,4.5424,53.645,4.4987,54.832,4.3619,55.885,4.334,56.937,4.3038,57.988,4.2721,59.037,4.2398,59.967,4.307,61.016,4.2783,62.18,4.1444,63.225,4.1128,64.27,4.0815,65.313,4.0507,66.355,4.0204,67.28,4.1145,68.259,4.1424,69.262,4.1285,70.28,4.0946,71.306,4.0544,72.338,4.0201,73.373,3.9804,74.638,3.5557,75.677,3.5019,76.49,3.8275,77.214,3.9647,78.034,4.0221,78.914,3.9811,79.834,4.017,80.783,4.0193,81.753,3.9684,82.198,4.4821,82.7,5.0824,83.557,5.2647,84.478,5.3826,85.643,5.2277,86.69,5.2029,87.739,5.1947,88.929,5.1243,89.976,5.0943,90.886,5.1346,91.934,5.1096,93.116,4.9958,94.162,4.9596,95.207,4.9229
0.1,0.81082,0.34257,1.8364,0.29575,2.219,1.0328,3.0976,1.1706,4.068,1.1474,5.1225,1.0392,6.1844,1.08,7.2441,0.977,8.3011,0.888,9.3515,0.812,9.756,1.503,10.454,2.066,11.225,2.264,12.139,2.293,13.135,2.206,14.172,2.151,15.229,2.065,16.295,1.956,16.725,2.5,17.319,3.105,18.341,3.136,19.395,3.114,20.46,3.067,21.78,2.609,22.598,2.949,23.666,2.891,24.732,2.832,25.795,2.772,27.081,2.348,27.914,2.654,28.657,2.791,29.519,2.839,30.45,2.793,31.424,2.799,32.425,2.771,33.444,2.703,33.861,3.225,34.406,3.831,35.322,3.999,36.313,4.064,37.578,3.672,38.627,3.625,39.43,3.987,40.744,3.559,41.806,3.499,43.185,3.103,43.93,3.362,44.733,3.7,45.453,3.852,46.274,3.917,47.161,3.871,48.093,3.907,49.057,3.903,50.044,3.841,50.499,4.32,51,4.902,51.867,5.068,52.929,5.025,54.157,4.876,55.213,4.849,56.269,4.818,57.325,4.786,58.379,4.754,59.284,4.831,60.338,4.802,61.538,4.654,62.589,4.621,63.638,4.588,64.686,4.555,65.733,4.527,66.635,4.634,67.601,4.679,68.595,4.676,69.606,4.649,70.626,4.615,71.653,4.59,72.686,4.558,73.976,4.123,75.016,4.068,75.802,4.409,76.495,4.575,77.282,4.658,78.131,4.622,79.025,4.682,79.952,4.702,80.904,4.652,81.375,5.124,81.853,5.696,82.659,5.898,83.542,6.039,84.74,5.873,85.788,5.851,86.839,5.846,88.068,5.774,89.118,5.745,89.998,5.7832,91.051,5.7589,92.271,5.6436,93.322,5.6055,94.372,5.5666
0.125,0.72711,0.47131,1.7551,0.43215,2.0358,1.1721,2.7844,1.5028,3.7006,1.5485,4.7407,1.4476,5.7961,1.5397,6.8748,1.4199,7.9501,1.3084,9.0193,1.2051,9.3796,1.8282,9.9571,2.4913,10.61,2.8508,11.432,2.9884,12.371,2.9435,13.378,2.9397,14.425,2.877,15.494,2.7602,15.983,3.1897,16.483,3.7618,17.458,3.8342,18.485,3.8456,19.535,3.8196,20.902,3.3772,21.665,3.7283,22.736,3.6841,23.808,3.6358,24.88,3.582,26.243,3.1392,27.019,3.47,27.703,3.6726,28.491,3.781,29.361,3.7577,30.29,3.8175,31.26,3.8262,32.26,3.7635,32.775,4.1893,33.247,4.7378,34.069,4.9485,34.995,5.0647,36.238,4.7217,37.267,4.6925,38.023,5.0656,39.371,4.6897,40.436,4.6419,41.838,4.3342,42.576,4.5059,43.329,4.8433,44,5.07,44.743,5.2044,45.555,5.1866,46.423,5.2839,47.335,5.3281,48.232,5.2747,48.874,5.6723,49.357,6.1754,50.125,6.3669,51.188,6.3245,52.509,6.1714,53.57,6.1436,54.632,6.1117,55.694,6.0762,56.756,6.0394,57.577,6.1196,58.639,6.0883,59.939,5.9312,60.999,5.8937,62.057,5.8565,63.115,5.8192,64.171,5.7825,64.989,5.9002,65.888,5.9695,66.832,5.9827,67.805,5.9666,68.8,5.945,69.81,5.9469,70.832,5.9381,72.162,5.5322,73.205,5.4827,73.942,5.8147,74.593,6.0563,75.302,6.2119,76.07,6.2096,76.89,6.335,77.752,6.4082,78.649,6.3706,79.263,6.7708,79.75,7.2665,80.454,7.4878,81.238,7.6634,82.507,7.4975,83.549,7.4819,84.597,7.4835,85.909,7.4222,86.962,7.3919,87.761,7.4322,88.819,7.4096,90.134,7.2905,91.193,7.2476,92.252,7.2031
0.15,0.64129,0.58874,1.6612,0.58352,1.906,1.2458,2.4921,1.7742,3.328,1.9314,4.331,1.8662,5.3873,2.003,6.4698,1.885,7.5579,1.761,8.6427,1.637,9.0209,2.16,9.4723,2.829,10.054,3.324,10.769,3.587,11.623,3.611,12.574,3.68,13.587,3.665,14.539,3.558,15.237,3.905,15.714,4.401,16.632,4.492,17.618,4.523,18.639,4.51,20.005,4.123,20.739,4.435,21.803,4.405,22.874,4.369,23.946,4.322,25.356,3.919,26.095,4.22,26.74,4.483,27.46,4.659,28.26,4.675,29.127,4.794,30.047,4.851,31.009,4.805,31.632,5.172,32.113,5.653,32.859,5.874,33.719,6.019,34.887,5.735,35.879,5.72,36.613,6.067,37.94,5.783,38.995,5.753,40.366,5.536,41.131,5.631,41.859,5.921,42.51,6.207,43.192,6.416,43.93,6.453,44.724,6.61,45.568,6.709,46.455,6.677,47.172,7.023,47.715,7.458,48.4,7.671,49.454,7.634,50.841,7.489,51.9,7.463,52.962,7.432,54.026,7.395,55.091,7.359,55.842,7.42,56.91,7.387,58.29,7.245,59.357,7.204,60.422,7.164,61.488,7.122,62.552,7.088,63.301,7.176,64.135,7.245,65.024,7.257,65.953,7.238,66.912,7.219,67.893,7.244,68.893,7.258,70.212,6.917,71.247,6.875,71.965,7.159,72.604,7.46,73.259,7.694,73.956,7.757,74.7,7.945,75.487,8.076,76.314,8.065,77.046,8.415,77.611,8.858,78.241,9.092,78.934,9.289,80.239,9.143,81.264,9.136,82.298,9.143,83.659,9.089,84.708,9.065,85.442,9.1157,86.499,9.1003,87.881,8.9942,88.943,8.9535,90.007,8.9103
0.175,0.55811,0.68851,1.5603,0.73603,1.8184,1.3297,2.2629,1.9657,2.9974,2.2558,3.9371,2.2532,4.9692,2.4468,6.0466,2.3497,7.1384,2.2271,8.233,2.0885,8.6804,2.5159,9.0948,3.1354,9.5711,3.7123,10.179,4.0921,10.934,4.2057,11.805,4.3545,12.762,4.4002,13.776,4.3202,14.477,4.6163,14.99,5.0477,15.859,5.1478,16.806,5.1927,17.798,5.1849,19.126,4.8573,19.858,5.1155,20.911,5.0963,21.972,5.0697,23.039,5.0287,24.461,4.6918,25.184,4.9322,25.819,5.2326,26.478,5.4723,27.201,5.5432,27.993,5.7172,28.846,5.8261,29.752,5.805,30.474,6.1346,31.022,6.5695,31.708,6.7965,32.496,6.9586,33.557,6.7235,34.502,6.7197,35.234,7.0353,36.497,6.8398,37.53,6.8283,38.829,6.6685,39.643,6.7268,40.375,6.9607,41.037,7.2757,41.683,7.5495,42.357,7.6627,43.075,7.8759,43.842,8.03,44.655,8.0325,45.434,8.3392,46.068,8.7405,46.717,8.9565,47.763,8.9301,49.169,8.7906,50.225,8.7696,51.287,8.7425,52.353,8.708,53.422,8.6712,54.151,8.7259,55.222,8.6936,56.635,8.5686,57.707,8.5283,58.779,8.4875,59.851,8.445,60.922,8.4027,61.646,8.4711,62.434,8.5318,63.271,8.535,64.149,8.5057,65.06,8.4784,65.999,8.5207,66.961,8.5542,68.22,8.2699,69.232,8.2364,69.951,8.4708,70.608,8.7999,71.236,9.099,71.877,9.2502,72.548,9.496,73.256,9.687,74.003,9.7216,74.775,10.03,75.431,10.427,76.034,10.674,76.674,10.889,77.974,10.767,78.978,10.771,79.998,10.784,81.352,10.72,82.396,10.7,83.117,10.744,84.17,10.741,85.563,10.647,86.627,10.609,87.694,10.567
0.2,0.48078,0.76865,1.4585,0.88056,1.7425,1.4176,2.0771,2.1207,2.7113,2.5308,3.5775,2.6041,4.5604,2.858,5.6197,2.799,6.7056,2.691,7.8031,2.547,8.3376,2.891,8.7133,3.444,9.1552,4.047,9.6693,4.52,10.32,4.732,11.099,4.96,11.98,5.074,12.937,5.033,13.715,5.301,14.293,5.69,15.125,5.801,16.035,5.86,16.993,5.858,18.254,5.577,19,5.791,20.033,5.781,21.079,5.764,22.135,5.726,23.538,5.455,24.266,5.631,24.907,5.939,25.527,6.229,26.187,6.365,26.908,6.589,27.69,6.748,28.53,6.76,29.327,7.062,29.942,7.464,30.594,7.7,31.322,7.879,32.266,7.684,33.156,7.69,33.897,7.984,35.066,7.857,36.069,7.863,37.274,7.725,38.137,7.785,38.89,7.98,39.579,8.297,40.212,8.615,40.843,8.811,41.5,9.076,42.195,9.287,42.934,9.34,43.741,9.615,44.439,9.976,45.074,10.204,46.103,10.19,47.493,10.051,48.542,10.036,49.598,10.014,50.659,9.984,51.725,9.954,52.446,10.007,53.516,9.979,54.938,9.867,56.012,9.83,57.086,9.792,58.161,9.751,59.237,9.72,59.951,9.762,60.701,9.815,61.491,9.811,62.321,9.773,63.166,9.739,64.083,9.791,65.006,9.841,66.18,9.589,67.164,9.56,67.903,9.766,68.596,10.096,69.223,10.437,69.835,10.676,70.456,10.976,71.101,11.229,71.776,11.329,72.551,11.609,73.259,11.964,73.662,12.22,74.471,12.446,75.73,12.345,76.706,12.359,77.701,12.375,79.015,12.288,80.043,12.277,80.766,12.355,81.807,12.36,83.182,12.264,84.24,12.233,85.304,12.199
0.25,0.34974,0.87768,1.2522,1.1457,1.6258,1.6052,1.8354,2.3215,2.2731,2.9329,2.9614,3.1979,3.8251,3.5586,4.8047,3.6135,5.8475,3.5693,6.9254,3.4417,7.6159,3.6672,8.0746,4.0957,8.4606,4.6534,8.8521,5.2175,9.3268,5.6106,9.9162,5.9838,10.621,6.2395,11.428,6.303,12.254,6.555,12.947,6.8993,13.716,7.0456,14.555,7.1436,15.447,7.1673,16.546,6.9475,17.348,7.1216,18.34,7.1381,19.352,7.1428,20.38,7.1149,21.689,6.931,22.471,7.0236,23.157,7.2874,23.761,7.6188,24.346,7.8777,24.953,8.1861,25.601,8.4425,26.3,8.5457,27.079,8.8125,27.794,9.1593,28.421,9.4127,29.078,9.6206,29.815,9.5075,30.599,9.5324,31.353,9.8065,32.308,9.7646,33.224,9.8021,34.239,9.6545,35.153,9.7703,35.964,9.9556,36.719,10.244,37.388,10.589,38.005,10.908,38.601,11.26,39.199,11.579,39.814,11.771,40.542,12.035,41.277,12.343,41.887,12.583,42.862,12.592,44.169,12.447,45.18,12.439,46.204,12.426,47.24,12.401,48.285,12.374,49.026,12.452,50.083,12.436,51.458,12.335,52.525,12.308,53.595,12.279,54.668,12.245,55.743,12.211,56.495,12.254,57.229,12.305,57.971,12.304,58.733,12.268,59.519,12.222,60.331,12.294,61.17,12.367,62.139,12.13,63.044,12.102,63.833,12.31,64.59,12.608,65.27,12.964,65.895,13.314,66.488,13.694,67.068,14.056,67.648,14.317,68.332,14.614,69.044,14.934,69.642,15.203,70.214,15.442,71.325,15.364,72.221,15.387,73.144,15.403,74.325,15.254,75.299,15.246,76.041,15.38,77.038,15.408,78.314,15.308,79.343,15.292,80.38,15.272
0.3,0.25127,0.93687,1.0586,1.3624,1.5115,1.7953,1.6951,2.4705,1.9863,3.1899,2.5015,3.6426,3.2184,4.097,4.0858,4.293,5.0499,4.347,6.0764,4.269,6.8774,4.431,7.4307,4.771,7.8674,5.25,8.2232,5.808,8.5909,6.312,9.0285,6.795,9.5646,7.182,10.204,7.377,10.963,7.652,11.689,7.981,12.402,8.169,13.174,8.312,14.001,8.375,14.943,8.206,15.786,8.38,16.729,8.432,17.698,8.469,18.689,8.461,19.869,8.31,20.72,8.388,21.473,8.599,22.118,8.912,22.695,9.236,23.249,9.601,23.808,9.94,24.394,10.157,25.079,10.431,25.797,10.746,26.399,11.01,27.008,11.236,27.604,11.213,28.288,11.26,29.024,11.512,29.786,11.531,30.599,11.591,31.444,11.441,32.341,11.598,33.184,11.812,33.989,12.083,34.719,12.415,35.378,12.777,35.983,13.171,36.555,13.564,37.11,13.892,37.727,14.217,38.407,14.544,38.997,14.814,39.9,14.844,41.087,14.688,42.039,14.688,43.012,14.682,44.002,14.661,45.005,14.643,45.768,14.749,46.793,14.748,48.079,14.647,49.12,14.628,50.168,14.609,51.221,14.581,52.278,14.565,53.079,14.607,53.828,14.667,54.554,14.683,55.275,14.671,56.003,14.635,56.745,14.715,57.504,14.803,58.291,14.583,59.108,14.551,59.918,14.772,60.712,15.041,61.453,15.368,62.135,15.734,62.765,16.133,63.355,16.546,63.917,16.929,64.512,17.303,65.162,17.672,65.751,17.992,66.313,18.271,67.246,18.189,68.05,18.222,68.887,18.242,69.907,18.039,70.806,18.033,71.555,18.189,72.488,18.246,73.624,18.181,74.598,18.195,75.585,18.202
0.4,0.13044,0.98298,0.73794,1.6566,1.2688,2.1428,1.5195,2.7437,1.6831,3.4991,1.9512,4.1837,2.3939,4.792,3.0031,5.257,3.755,5.552,4.6139,5.644,5.4647,5.804,6.1879,6.064,6.7617,6.435,7.1977,6.903,7.5406,7.435,7.8477,8.002,8.1686,8.553,8.5424,8.998,9.0418,9.405,9.6295,9.79,10.206,10.071,10.829,10.304,11.503,10.454,12.196,10.415,12.997,10.604,13.809,10.733,14.659,10.844,15.542,10.894,16.481,10.778,17.392,10.901,18.246,11.082,19.014,11.338,19.691,11.658,20.289,12.033,20.829,12.44,21.334,12.828,21.862,13.206,22.438,13.576,22.993,13.899,23.518,14.176,23.98,14.317,24.506,14.44,25.12,14.653,25.633,14.782,26.244,14.883,26.836,14.824,27.576,14.969,28.343,15.185,29.126,15.444,29.894,15.746,30.628,16.088,31.314,16.466,31.95,16.876,32.538,17.307,33.099,17.753,33.652,18.201,34.207,18.609,34.951,18.713,35.882,18.554,36.691,18.603,37.526,18.641,38.384,18.652,39.264,18.662,40.004,18.869,40.919,18.914,42.011,18.799,42.957,18.81,43.916,18.817,44.886,18.809,45.867,18.81,46.693,18.919,47.46,19.037,48.183,19.123,48.877,19.193,49.55,19.217,50.213,19.321,50.873,19.427,51.466,19.337,52.138,19.321,52.89,19.489,53.657,19.702,54.423,19.964,55.173,20.268,55.893,20.606,56.577,20.978,57.222,21.382,57.829,21.816,58.406,22.27,59.006,22.715,59.535,23.139,60.221,23.062,60.864,23.157,61.532,23.23,62.263,23.007,62.991,23.027,63.69,23.222,64.458,23.331,65.315,23.332,66.134,23.397,66.973,23.453
0.5,0.070592,0.99502,0.50953,1.8175,1.0313,2.4166,1.3603,3.0053,1.5262,3.7318,1.6856,4.4777,1.9378,5.182,2.3351,5.828,2.8701,6.339,3.531,6.64,4.289,6.903,5.0315,7.181,5.6864,7.523,6.2324,7.937,6.6672,8.419,7.0114,8.96,7.2976,9.539,7.5635,10.106,7.872,10.65,8.2524,11.157,8.6621,11.561,9.1224,11.901,9.634,12.156,10.153,12.264,10.809,12.486,11.468,12.687,12.172,12.867,12.918,12.98,13.667,12.942,14.519,13.094,15.374,13.29,16.192,13.536,16.951,13.828,17.642,14.168,18.262,14.552,18.82,14.969,19.346,15.41,19.839,15.86,20.338,16.279,20.808,16.658,21.242,16.949,21.682,17.196,22.161,17.456,22.567,17.685,23.029,17.858,23.472,17.943,24.019,18.082,24.619,18.263,25.26,18.489,25.932,18.76,26.619,19.067,27.304,19.407,27.973,19.777,28.615,20.175,29.218,20.612,29.775,21.078,30.345,21.555,30.981,21.737,31.703,21.644,32.395,21.759,33.111,21.856,33.849,21.919,34.609,21.976,35.31,22.269,36.106,22.377,37.007,22.282,37.842,22.338,38.693,22.387,39.56,22.412,40.44,22.443,41.239,22.64,42.003,22.85,42.731,23.042,43.424,23.224,44.088,23.361,44.725,23.533,45.342,23.694,45.893,23.766,46.48,23.828,47.122,23.96,47.78,24.127,48.459,24.337,49.154,24.586,49.855,24.863,50.553,25.171,51.241,25.507,51.898,25.878,52.522,26.283,53.154,26.712,53.774,27.162,54.276,27.163,54.841,27.321,55.416,27.456,55.97,27.315,56.575,27.38,57.217,27.609,57.851,27.763,58.491,27.82,59.165,27.931,59.859,28.029
0.6,0.040325,0.99837,0.35416,1.9023,0.8255,2.6129,1.193,3.2374,1.4003,3.9476,1.5363,4.6903,1.6948,5.437,1.9445,6.175,2.3062,6.832,2.7864,7.32,3.3942,7.724,4.0519,8.086,4.7049,8.459,5.3031,8.867,5.8182,9.323,6.2418,9.829,6.5848,10.382,6.8649,10.967,7.1166,11.568,7.3767,12.163,7.6596,12.684,7.9786,13.14,8.3415,13.514,8.7237,13.77,9.2101,14.062,9.7165,14.343,10.27,14.596,10.868,14.78,11.464,14.847,12.189,15.02,12.951,15.233,13.723,15.486,14.485,15.775,15.216,16.098,15.902,16.456,16.535,16.849,17.112,17.282,17.636,17.745,18.134,18.215,18.614,18.672,19.072,19.081,19.494,19.455,19.904,19.816,20.284,20.15,20.666,20.428,21.036,20.653,21.44,20.858,21.883,21.064,22.36,21.288,22.881,21.541,23.44,21.823,24.029,22.134,24.636,22.471,25.25,22.833,25.849,23.228,26.431,23.654,27.01,24.109,27.573,24.334,28.144,24.331,28.749,24.493,29.374,24.634,30.017,24.741,30.68,24.84,31.346,25.155,32.042,25.315,32.779,25.284,33.514,25.383,34.265,25.471,35.033,25.532,35.817,25.596,36.575,25.838,37.32,26.11,38.043,26.385,38.74,26.662,39.409,26.914,40.049,27.177,40.663,27.429,41.237,27.638,41.801,27.815,42.373,28.005,42.944,28.197,43.529,28.408,44.131,28.642,44.75,28.893,45.385,29.169,46.031,29.469,46.671,29.791,47.309,30.139,47.937,30.511,48.563,30.909,49.034,30.988,49.568,31.178,50.099,31.349,50.571,31.301,51.106,31.401,51.701,31.662,52.248,31.857,52.753,31.967,53.323,32.119,53.904,32.257
0.7,0.024285,0.99941,0.24952,1.9467,0.65,2.7462,1.0277,3.4291,1.2741,4.1462,1.4245,4.8778,1.5522,5.635,1.7132,6.411,1.9546,7.151,2.2929,7.774,2.7488,8.313,3.2864,8.784,3.8742,9.225,4.461,9.657,5.0079,10.131,5.4892,10.626,5.8982,11.158,6.2366,11.726,6.5109,12.329,6.7498,12.953,6.9801,13.545,7.2173,14.093,7.4767,14.574,7.7569,14.96,8.0983,15.346,8.4697,15.716,8.8843,16.05,9.3425,16.317,9.8091,16.494,10.387,16.709,11.011,16.947,11.679,17.215,12.374,17.511,13.075,17.835,13.765,18.185,14.43,18.562,15.044,18.974,15.624,19.42,16.167,19.891,16.688,20.373,17.187,20.844,17.637,21.3,18.047,21.748,18.447,22.173,18.815,22.557,19.169,22.904,19.509,23.212,19.857,23.501,20.22,23.779,20.611,24.059,21.036,24.349,21.496,24.655,21.99,24.98,22.511,25.324,23.043,25.691,23.59,26.083,24.133,26.502,24.626,26.75,25.088,26.818,25.614,27.012,26.156,27.183,26.716,27.325,27.292,27.456,27.912,27.766,28.52,27.961,29.124,28.001,29.768,28.137,30.43,28.258,31.107,28.352,31.8,28.446,32.513,28.699,33.225,28.989,33.93,29.298,34.621,29.621,35.294,29.945,35.947,30.274,36.577,30.602,37.192,30.91,37.775,31.197,38.333,31.48,38.876,31.75,39.415,32.02,39.954,32.294,40.501,32.568,41.059,32.854,41.63,33.153,42.21,33.463,42.802,33.79,43.385,34.133,43.974,34.496,44.448,34.631,44.961,34.842,45.464,35.038,45.908,35.059,46.398,35.19,46.943,35.48,47.433,35.715,47.867,35.874,48.363,36.066,48.865,36.24
0.8,0.015335,0.99977,0.1786,1.9702,0.5123,2.8339,0.8743,3.5794,1.1454,4.3202,1.3206,5.0511,1.4464,5.809,1.5667,6.596,1.7326,7.376,1.9688,8.085,2.2994,8.729,2.7203,9.304,3.2115,9.83,3.7411,10.33,4.2732,10.827,4.7754,11.336,5.2273,11.867,5.6196,12.424,5.9399,13.014,6.2095,13.635,6.4429,14.256,6.6571,14.856,6.8683,15.413,7.0886,15.902,7.3331,16.376,7.6042,16.831,7.9086,17.249,8.2495,17.602,8.6078,17.885,9.0469,18.163,9.5351,18.445,10.077,18.741,10.663,19.056,11.281,19.391,11.918,19.747,12.558,20.123,13.174,20.526,13.776,20.956,14.358,21.416,14.911,21.895,15.442,22.386,15.932,22.877,16.377,23.37,16.815,23.855,17.212,24.318,17.589,24.756,17.927,25.162,18.249,25.546,18.565,25.906,18.885,26.252,19.218,26.59,19.574,26.927,19.956,27.269,20.368,27.619,20.806,27.981,21.269,28.359,21.74,28.759,22.163,29.025,22.543,29.145,22.991,29.364,23.453,29.559,23.93,29.73,24.423,29.889,24.977,30.194,25.501,30.414,25.999,30.512,26.557,30.678,27.131,30.83,27.722,30.954,28.329,31.077,28.983,31.332,29.647,31.624,30.317,31.938,30.986,32.273,31.651,32.624,32.306,32.981,32.949,33.349,33.589,33.713,34.196,34.072,34.769,34.429,35.322,34.777,35.856,35.121,36.377,35.462,36.889,35.795,37.399,36.127,37.911,36.46,38.433,36.795,38.963,37.136,39.491,37.483,40.023,37.842,40.51,38.032,41.002,38.27,41.484,38.495,41.926,38.58,42.386,38.74,42.878,39.058,43.331,39.33,43.737,39.535,44.182,39.764,44.627,39.973
0.9,0.010091,0.9999,0.12995,1.9829,0.40437,2.8909,0.73812,3.6931,1.0187,4.4689,1.2165,5.2085,1.3521,5.968,1.4623,6.755,1.586,7.552,1.754,8.312,1.9924,9.028,2.3132,9.689,2.7041,10.296,3.1541,10.864,3.6377,11.411,4.1262,11.952,4.5915,12.499,5.0165,13.061,5.3789,13.645,5.6909,14.256,5.9519,14.885,6.1785,15.509,6.3834,16.111,6.5814,16.67,6.7782,17.211,6.9889,17.737,7.2189,18.229,7.4741,18.664,7.7492,19.043,8.0754,19.395,8.4473,19.734,8.8673,20.074,9.3346,20.42,9.8452,20.778,10.391,21.149,10.963,21.535,11.546,21.94,12.125,22.367,12.709,22.82,13.265,23.294,13.811,23.787,14.329,24.288,14.81,24.797,15.285,25.312,15.72,25.819,16.134,26.316,16.504,26.792,16.845,27.252,17.165,27.691,17.469,28.113,17.766,28.518,18.065,28.912,18.374,29.298,18.7,29.68,19.051,30.064,19.424,30.453,19.812,30.854,20.169,31.143,20.491,31.311,20.866,31.556,21.252,31.776,21.652,31.975,22.066,32.159,22.54,32.463,22.984,32.703,23.396,32.845,23.871,33.039,24.362,33.216,24.868,33.369,25.39,33.519,25.972,33.778,26.572,34.07,27.188,34.385,27.813,34.719,28.446,35.075,29.079,35.437,29.711,35.817,30.347,36.204,30.961,36.597,31.545,36.994,32.114,37.39,32.662,37.79,33.19,38.19,33.701,38.581,34.198,38.971,34.686,39.358,35.175,39.74,35.661,40.121,36.147,40.498,36.634,40.879,37.131,41.137,37.609,41.418,38.077,41.683,38.528,41.84,38.972,42.04,39.421,42.384,39.851,42.69,40.253,42.938,40.667,43.201,41.076,43.442
1,0.0068811,0.99995,0.09612,1.9899,0.32046,2.9278,0.6206,3.7771,0.89873,4.5896,1.1121,5.3485,1.262,6.113,1.3763,6.901,1.481,7.703,1.6073,8.49,1.7819,9.252,2.0213,9.975,2.3248,10.652,2.6922,11.286,3.11,11.888,3.5583,12.472,4.0097,13.05,4.4433,13.629,4.8343,14.22,5.1814,14.83,5.4734,15.46,5.7254,16.095,5.946,16.721,6.1459,17.323,6.3312,17.91,6.515,18.488,6.7043,19.035,6.906,19.543,7.1235,20.002,7.3684,20.427,7.6499,20.831,7.9681,21.224,8.3277,21.612,8.7306,22.003,9.1754,22.399,9.6573,22.804,10.174,23.221,10.699,23.654,11.242,24.11,11.778,24.583,12.313,25.077,12.837,25.581,13.339,26.093,13.834,26.621,14.3,27.148,14.747,27.677,15.156,28.195,15.533,28.705,15.882,29.203,16.205,29.687,16.507,30.157,16.795,30.613,17.076,31.056,17.357,31.488,17.651,31.914,17.954,32.336,18.273,32.758,18.576,33.083,18.858,33.304,19.171,33.581,19.493,33.832,19.826,34.062,20.17,34.275,20.562,34.583,20.932,34.842,21.277,35.021,21.674,35.24,22.086,35.44,22.513,35.62,22.954,35.794,23.454,36.059,23.978,36.354,24.522,36.669,25.083,37.003,25.658,37.357,26.244,37.719,26.836,38.1,27.439,38.491,28.033,38.896,28.613,39.307,29.185,39.724,29.741,40.151,30.281,40.585,30.804,41.016,31.31,41.45,31.801,41.885,32.282,42.315,32.752,42.744,33.219,43.164,33.631,43.582,34.185,43.916,34.655,44.254,35.117,44.573,35.579,44.812,36.018,45.067,36.44,45.435,36.862,45.772,37.272,46.059,37.673,46.354,38.065,46.625
1.25,0.0029947,0.99999,0.0484,1.9971,0.18375,2.9732,0.42798,3.9,0.64332,4.7918,0.86482,5.6153,1.0456,6.4157,1.182,7.2159,1.2872,8.0243,1.3789,8.8361,1.4761,9.6465,1.5958,10.449,1.7537,11.233,1.9595,11.99,2.216,12.716,2.52,13.414,2.8628,14.088,3.2318,14.745,3.61,15.393,3.9821,16.038,4.3195,16.694,4.6267,17.353,4.902,18.01,5.1422,18.668,5.364,19.312,5.5586,19.959,5.7358,20.596,5.9013,21.21,6.0619,21.802,6.2194,22.365,6.3821,22.907,6.5559,23.43,6.747,23.938,6.9608,24.434,7.2023,24.92,7.475,25.401,7.7817,25.88,8.122,26.361,8.4922,26.849,8.8899,27.347,9.3098,27.86,9.7497,28.378,10.204,28.901,10.665,29.444,11.129,29.991,11.591,30.549,12.045,31.106,12.484,31.666,12.905,32.229,13.304,32.794,13.678,33.358,14.028,33.918,14.354,34.474,14.658,35.023,14.941,35.565,15.21,36.1,15.469,36.622,15.714,37.075,15.95,37.451,16.184,37.848,16.415,38.212,16.646,38.554,16.878,38.866,17.119,39.224,17.359,39.553,17.595,39.832,17.846,40.121,18.105,40.387,18.372,40.637,18.65,40.869,18.957,41.159,19.282,41.465,19.628,41.786,19.994,42.123,20.362,42.474,20.79,42.839,21.219,43.217,21.664,43.61,22.129,44.011,22.61,44.422,23.103,44.844,23.604,45.277,24.109,45.722,24.615,46.177,25.119,46.643,25.618,47.118,26.109,47.602,26.59,48.093,27.064,48.588,27.527,49.085,28.018,49.565,28.488,50.036,28.952,50.496,29.427,50.924,29.876,51.338,30.298,51.755,30.729,52.158,31.169,52.527,31.581,52.886,31.981,53.218
