1,5.9985e-134
1.5,0
2.5,3.2704e-226
3,1.668e-142
3.5,1.2064e-94
4,3.1542e-65
4.5,3.1757e-46
5,2.1852e-33
5.5,2.1039e-24
6,6.4034e-18
6.5,3.9281e-13
7,3.0822e-09
7.5,1.0072e-06
8,0.0026266
8.5,0.0096644
9,0.20253
9.5,35.998
10,15.294
10.5,49.569
11,580.98
11.5,769.69
12,1446.1
12.5,3279.9
13,7328.7
13.5,14752
14,27216
14.5,46660
15,75123
15.5,1.1464e+05
16,1.6718e+05
16.5,2.3437e+05
17,3.1751e+05
17.5,4.1708e+05
18,5.3335e+05
18.5,6.6665e+05
19,8.1657e+05
19.5,9.8238e+05
20,1.1621e+06
20.5,1.3542e+06
21,1.5582e+06
21.5,1.7724e+06
22,1.9935e+06
22.5,2.2196e+06
23,2.4507e+06
23.5,2.6852e+06
24,2.9216e+06
24.5,3.1582e+06
25,3.3922e+06
25.5,3.622e+06
26,3.8483e+06
26.5,4.0702e+06
27,4.2865e+06
27.5,4.4917e+06
28,4.6882e+06
28.5,4.8775e+06
29,5.059e+06
29.5,5.2324e+06
30,5.3943e+06
30.5,5.5443e+06
31,5.6863e+06
31.5,5.8198e+06
32,5.9447e+06
32.5,6.0615e+06
33,6.1697e+06
33.5,6.2699e+06
34,6.3618e+06
34.5,6.4459e+06
35,6.5185e+06
35.5,6.5799e+06
36,6.6348e+06
36.5,6.6829e+06
37,6.7248e+06
37.5,6.7609e+06
38,6.791e+06
38.5,6.8157e+06
39,6.8348e+06
39.5,6.8489e+06
40,6.8554e+06
40.5,6.8546e+06
41,6.8501e+06
41.5,6.8415e+06
42,6.8293e+06
42.5,6.814e+06
43,6.7953e+06
43.5,6.7738e+06
44,6.7492e+06
44.5,6.7219e+06
45,6.6903e+06
45.5,6.6543e+06
46,6.6166e+06
46.5,6.5768e+06
47,6.5353e+06
47.5,6.4924e+06
48,6.4479e+06
48.5,6.4022e+06
49,6.3551e+06
49.5,6.3069e+06
50,6.2565e+06
50.5,6.2039e+06
51,6.1506e+06
51.5,6.0965e+06
52,6.0418e+06
52.5,5.9867e+06
53,5.9311e+06
53.5,5.8751e+06
54,5.8187e+06
54.5,5.762e+06
55,5.7044e+06
55.5,5.6458e+06
56,5.5872e+06
56.5,5.5286e+06
57,5.4698e+06
57.5,2.2335e+07
58,5.3526e+06
58.5,5.2942e+06
59,3.5456e+07
59.5,5.1774e+06
60,5.1191e+06
60.5,5.0606e+06
61,5.0024e+06
61.5,4.9445e+06
62,4.8867e+06
62.5,4.8294e+06
63,4.7722e+06
63.5,4.7154e+06
64,4.6589e+06
64.5,4.6026e+06
65,4.5462e+06
65.5,4.4899e+06
66,4.4342e+06
66.5,8.0933e+06
67,1.1538e+07
67.5,4.453e+06
68,4.2149e+06
68.5,4.1612e+06
69,6.7258e+06
69.5,3.4495e+06
70,3.0344e+06
70.5,3.0079e+06
71,2.9816e+06
71.5,2.9554e+06
72,2.9291e+06
72.5,2.9029e+06
73,2.8765e+06
73.5,2.8501e+06
74,2.8233e+06
74.5,2.7964e+06
75,2.7696e+06
75.5,2.7424e+06
76,2.7153e+06
76.5,2.6879e+06
77,2.6604e+06
77.5,2.6328e+06
78,2.605e+06
78.5,2.5773e+06
79,2.5493e+06
79.5,2.5212e+06
80,2.4931e+06
80.5,2.4647e+06
81,2.4364e+06
81.5,2.4079e+06
82,2.3794e+06
82.5,2.351e+06
83,2.3224e+06
83.5,2.2939e+06
84,2.2654e+06
84.5,2.2368e+06
85,2.2083e+06
85.5,2.1797e+06
86,2.1512e+06
86.5,2.1227e+06
87,2.0942e+06
87.5,2.0657e+06
88,2.0372e+06
88.5,2.0088e+06
89,1.9804e+06
89.5,1.952e+06
90,1.9236e+06
90.5,1.8952e+06
91,1.8669e+06
91.5,1.8386e+06
92,1.8103e+06
92.5,1.7822e+06
93,1.754e+06
93.5,1.7259e+06
94,1.6979e+06
94.5,1.6699e+06
95,1.6419e+06
95.5,1.6141e+06
96,1.5862e+06
96.5,1.5584e+06
97,1.5307e+06
97.5,1.503e+06
98,1.4754e+06
98.5,1.4478e+06
99,1.4203e+06
99.5,1.3928e+06
100,1.3653e+06
100.5,1.3379e+06
101,1.3105e+06
101.5,1.2831e+06
102,1.2558e+06
102.5,1.2285e+06
103,1.2013e+06
103.5,1.1741e+06
104,1.1469e+06
104.5,1.1198e+06
105,1.0927e+06
105.5,1.0657e+06
106,1.0385e+06
106.5,1.0115e+06
107,9.8449e+05
107.5,9.5749e+05
108,9.305e+05
108.5,9.0344e+05
109,8.7645e+05
109.5,8.4939e+05
110,8.2235e+05
110.5,7.953e+05
111,7.6815e+05
111.5,7.4106e+05
112,7.1387e+05
112.5,6.8669e+05
113,6.5949e+05
113.5,6.322e+05
114,6.0495e+05
114.5,5.7758e+05
115,5.5021e+05
115.5,5.2281e+05
116,4.9531e+05
116.5,4.6787e+05
117,4.4033e+05
117.5,4.1283e+05
118,3.8533e+05
118.5,3.5775e+05
119,3.3024e+05
119.5,3.0261e+05
120,2.7504e+05
120.5,2.4744e+05
121,2.1977e+05
121.5,1.9227e+05
122,1.6447e+05
122.5,1.3716e+05
123,1.0922e+05
123.5,80933
124,51886
124.5,18574
125,0
