1,4.7512e-134
1.5,0
2.5,2.6432e-226
3,1.5683e-142
3.5,1.2911e-94
4,3.6779e-65
4.5,3.9082e-46
5,2.7774e-33
5.5,2.7232e-24
6,8.3621e-18
6.5,5.1415e-13
7,3.7926e-09
7.5,1.3013e-06
8,0.0030457
8.5,0.011957
9,0.25021
9.5,39.709
10,18.853
10.5,63.473
11,689.03
11.5,946.82
12,1846.5
12.5,4214.6
13,9369.4
13.5,18738
14,34302
14.5,58283
15,92894
15.5,1.4021e+05
16,2.0203e+05
16.5,2.7967e+05
17,3.7389e+05
17.5,4.8436e+05
18,6.1052e+05
18.5,7.5191e+05
19,9.0719e+05
19.5,1.0748e+06
20,1.2517e+06
20.5,1.4359e+06
21,1.6264e+06
21.5,1.8209e+06
22,2.0159e+06
22.5,2.2094e+06
23,2.4016e+06
23.5,2.5908e+06
24,2.7758e+06
24.5,2.9554e+06
25,3.1269e+06
25.5,3.2896e+06
26,3.4444e+06
26.5,3.591e+06
27,3.729e+06
27.5,3.8536e+06
28,3.968e+06
28.5,4.0735e+06
29,4.1702e+06
29.5,4.2584e+06
30,4.3352e+06
30.5,4.4014e+06
31,4.4596e+06
31.5,4.5105e+06
32,4.5543e+06
32.5,4.5911e+06
33,4.6214e+06
33.5,4.6454e+06
34,4.6635e+06
34.5,4.6759e+06
35,4.6801e+06
35.5,4.6767e+06
36,4.6689e+06
36.5,4.6572e+06
37,4.6417e+06
37.5,4.6226e+06
38,4.6003e+06
38.5,4.5748e+06
39,4.5466e+06
39.5,4.5157e+06
40,4.4805e+06
40.5,4.4414e+06
41,4.4004e+06
41.5,4.3579e+06
42,4.3138e+06
42.5,4.2685e+06
43,4.2219e+06
43.5,4.1741e+06
44,4.1254e+06
44.5,4.0755e+06
45,4.024e+06
45.5,3.9705e+06
46,3.9166e+06
46.5,3.8624e+06
47,3.8077e+06
47.5,3.7529e+06
48,3.6977e+06
48.5,3.6425e+06
49,3.587e+06
49.5,3.5314e+06
50,3.4753e+06
50.5,3.4182e+06
51,3.3617e+06
51.5,3.3051e+06
52,3.2487e+06
52.5,3.1927e+06
53,3.1365e+06
53.5,3.081e+06
54,3.0255e+06
54.5,2.9703e+06
55,2.9152e+06
55.5,2.8597e+06
56,2.8049e+06
56.5,2.7502e+06
57,2.696e+06
57.5,5.1106e+06
58,2.5884e+06
58.5,2.5352e+06
59,6.878e+06
59.5,2.4299e+06
60,2.3777e+06
60.5,2.3255e+06
61,2.2739e+06
61.5,2.2224e+06
62,2.1715e+06
62.5,2.1209e+06
63,2.0706e+06
63.5,2.0207e+06
64,1.971e+06
64.5,1.9219e+06
65,1.8726e+06
65.5,1.8236e+06
66,1.775e+06
66.5,2.2596e+06
67,2.7133e+06
67.5,1.657e+06
68,1.5832e+06
68.5,1.5359e+06
69,1.863e+06
69.5,1.3451e+06
70,1.2445e+06
70.5,1.2068e+06
71,1.1689e+06
71.5,1.1309e+06
72,1.0929e+06
72.5,1.0545e+06
73,1.0162e+06
73.5,9.7751e+05
74,9.3864e+05
74.5,8.9961e+05
75,8.6014e+05
75.5,8.2068e+05
76,7.8074e+05
76.5,7.4065e+05
77,7.0026e+05
77.5,6.5942e+05
78,6.1851e+05
78.5,5.7696e+05
79,5.3522e+05
79.5,4.9305e+05
80,4.5035e+05
80.5,4.0737e+05
81,3.636e+05
81.5,3.1951e+05
82,2.7464e+05
82.5,2.2919e+05
83,1.8294e+05
83.5,1.3608e+05
84,88009
84.5,32373
85,0
