1,4.8722e-134
1.5,0
2.5,2.6966e-226
3,1.5348e-142
3.5,1.2263e-94
4,3.4318e-65
4.5,3.6066e-46
5,2.5454e-33
5.5,2.4886e-24
6,7.6423e-18
6.5,4.7069e-13
7,3.5513e-09
7.5,1.2003e-06
8,0.0029325
8.5,0.011218
9,0.23489
9.5,38.983
10,17.705
10.5,58.656
11,654.28
11.5,884.11
12,1706
12.5,3889.1
13,8667.6
13.5,17385
14,31927
14.5,54437
15,87095
15.5,1.3199e+05
16,1.91e+05
16.5,2.6557e+05
17,3.5666e+05
17.5,4.6422e+05
18,5.8797e+05
18.5,7.2768e+05
19,8.8236e+05
19.5,1.0506e+06
20,1.2297e+06
20.5,1.4177e+06
21,1.6137e+06
21.5,1.8157e+06
22,2.02e+06
22.5,2.2246e+06
23,2.4296e+06
23.5,2.6335e+06
24,2.8346e+06
24.5,3.0319e+06
25,3.2221e+06
25.5,3.4046e+06
26,3.5801e+06
26.5,3.7482e+06
27,3.9082e+06
27.5,4.0553e+06
28,4.192e+06
28.5,4.3202e+06
29,4.4396e+06
29.5,4.5502e+06
30,4.6491e+06
30.5,4.7367e+06
31,4.8162e+06
31.5,4.8877e+06
32,4.9517e+06
32.5,5.0081e+06
33,5.0574e+06
33.5,5.0997e+06
34,5.1355e+06
34.5,5.1648e+06
35,5.185e+06
35.5,5.1964e+06
36,5.203e+06
36.5,5.2047e+06
37,5.2021e+06
37.5,5.1953e+06
38,5.1846e+06
38.5,5.17e+06
39,5.1521e+06
39.5,5.1308e+06
40,5.1044e+06
40.5,5.0734e+06
41,5.0399e+06
41.5,5.0044e+06
42,4.9667e+06
42.5,4.9274e+06
43,4.8863e+06
43.5,4.8437e+06
44,4.7996e+06
44.5,4.7543e+06
45,4.7062e+06
45.5,4.656e+06
46,4.6048e+06
46.5,4.5532e+06
47,4.5007e+06
47.5,4.448e+06
48,4.3946e+06
48.5,4.341e+06
49,4.2868e+06
49.5,4.2325e+06
50,4.177e+06
50.5,4.1206e+06
51,4.0642e+06
51.5,4.0078e+06
52,3.9516e+06
52.5,3.8953e+06
53,3.8394e+06
53.5,3.7833e+06
54,3.7276e+06
54.5,3.6718e+06
55,3.6161e+06
55.5,3.5597e+06
56,3.5041e+06
56.5,3.4485e+06
57,3.3936e+06
57.5,8.6526e+06
58,3.2844e+06
58.5,3.2302e+06
59,1.2645e+07
59.5,3.1232e+06
60,3.07e+06
60.5,3.017e+06
61,2.9643e+06
61.5,2.9123e+06
62,2.8604e+06
62.5,2.8091e+06
63,2.758e+06
63.5,2.7075e+06
64,2.6572e+06
64.5,2.6075e+06
65,2.5576e+06
65.5,2.5083e+06
66,2.4593e+06
66.5,3.5624e+06
67,4.5985e+06
67.5,2.3716e+06
68,2.2673e+06
68.5,2.2202e+06
69,2.983e+06
69.5,1.9424e+06
70,1.7784e+06
70.5,1.7451e+06
71,1.7119e+06
71.5,1.6787e+06
72,1.6455e+06
72.5,1.6123e+06
73,1.5791e+06
73.5,1.5458e+06
74,1.5125e+06
74.5,1.479e+06
75,1.4456e+06
75.5,1.412e+06
76,1.3784e+06
76.5,1.3447e+06
77,1.3109e+06
77.5,1.277e+06
78,1.2431e+06
78.5,1.209e+06
79,1.1748e+06
79.5,1.1407e+06
80,1.1062e+06
80.5,1.0717e+06
81,1.037e+06
81.5,1.0024e+06
82,9.6747e+05
82.5,9.3262e+05
83,8.9746e+05
83.5,8.6233e+05
84,8.2694e+05
84.5,7.915e+05
85,7.5582e+05
85.5,7.2004e+05
86,6.8406e+05
86.5,6.4793e+05
87,6.1162e+05
87.5,5.7508e+05
88,5.3839e+05
88.5,5.0144e+05
89,4.6437e+05
89.5,4.2702e+05
90,3.8948e+05
90.5,3.5159e+05
91,3.1345e+05
91.5,2.7491e+05
92,2.3607e+05
92.5,1.9672e+05
93,1.572e+05
93.5,1.1661e+05
94,75265
94.5,27292
95,0
