1,6.4164e-134
1.5,0
2.5,3.4875e-226
3,1.7328e-142
3.5,1.2158e-94
4,3.1001e-65
4.5,3.0674e-46
5,2.0851e-33
5.5,1.9919e-24
6,6.0353e-18
6.5,3.6931e-13
7,2.9563e-09
7.5,9.4545e-07
8,0.0025484
8.5,0.0091334
9,0.19066
9.5,34.966
10,14.492
10.5,46.709
11,560.98
11.5,734.38
12,1364.1
12.5,3085
13,6892.1
13.5,13875
14,25608
14.5,43932
15,70792
15.5,1.0816e+05
16,1.5792e+05
16.5,2.2173e+05
17,3.0088e+05
17.5,3.9597e+05
18,5.0735e+05
18.5,6.355e+05
19,7.8019e+05
19.5,9.4081e+05
20,1.1156e+06
20.5,1.3033e+06
21,1.5035e+06
21.5,1.7146e+06
22,1.9336e+06
22.5,2.1587e+06
23,2.39e+06
23.5,2.6258e+06
24,2.8647e+06
24.5,3.1052e+06
25,3.3442e+06
25.5,3.5805e+06
26,3.8145e+06
26.5,4.0453e+06
27,4.272e+06
27.5,4.4883e+06
28,4.697e+06
28.5,4.8994e+06
29,5.0947e+06
29.5,5.2828e+06
30,5.4596e+06
30.5,5.6251e+06
31,5.7829e+06
31.5,5.9324e+06
32,6.0737e+06
32.5,6.207e+06
33,6.3319e+06
33.5,6.4489e+06
34,6.5577e+06
34.5,6.6585e+06
35,6.7475e+06
35.5,6.8248e+06
36,6.8951e+06
36.5,6.9587e+06
37,7.0156e+06
37.5,7.0661e+06
38,7.1104e+06
38.5,7.1487e+06
39,7.1815e+06
39.5,7.2087e+06
40,7.2276e+06
40.5,7.239e+06
41,7.2457e+06
41.5,7.2484e+06
42,7.2468e+06
42.5,7.2413e+06
43,7.2324e+06
43.5,7.2197e+06
44,7.2038e+06
44.5,7.1851e+06
45,7.161e+06
45.5,7.1325e+06
46,7.1015e+06
46.5,7.0684e+06
47,7.0334e+06
47.5,6.9962e+06
48,6.9573e+06
48.5,6.9168e+06
49,6.8745e+06
49.5,6.8308e+06
50,6.7844e+06
50.5,6.7354e+06
51,6.6855e+06
51.5,6.6346e+06
52,6.5828e+06
52.5,6.5305e+06
53,6.4773e+06
53.5,6.4235e+06
54,6.3694e+06
54.5,6.3147e+06
55,6.2586e+06
55.5,6.2014e+06
56,6.1439e+06
56.5,6.0863e+06
57,6.0284e+06
57.5,2.7756e+07
58,5.9123e+06
58.5,5.8542e+06
59,4.4731e+07
59.5,5.738e+06
60,5.6796e+06
60.5,5.6211e+06
61,5.5627e+06
61.5,5.5043e+06
62,5.4464e+06
62.5,5.3885e+06
63,5.3307e+06
63.5,5.2732e+06
64,5.2159e+06
64.5,5.1589e+06
65,5.1015e+06
65.5,5.0441e+06
66,4.9873e+06
66.5,9.7341e+06
67,1.4204e+07
67.5,5.0563e+06
68,4.7631e+06
68.5,4.7079e+06
69,8.0414e+06
69.5,3.8256e+06
70,3.3155e+06
70.5,3.292e+06
71,3.2683e+06
71.5,3.2452e+06
72,3.2216e+06
72.5,3.1982e+06
73,3.1747e+06
73.5,3.1508e+06
74,3.1268e+06
74.5,3.1025e+06
75,3.078e+06
75.5,3.0535e+06
76,3.0285e+06
76.5,3.0034e+06
77,2.9782e+06
77.5,2.9526e+06
78,2.9271e+06
78.5,2.9013e+06
79,2.8752e+06
79.5,2.8492e+06
80,2.8228e+06
80.5,2.7963e+06
81,2.7697e+06
81.5,2.743e+06
82,2.7162e+06
82.5,2.6894e+06
83,2.6624e+06
83.5,2.6355e+06
84,2.6084e+06
84.5,2.5813e+06
85,2.5542e+06
85.5,2.5271e+06
86,2.4999e+06
86.5,2.4728e+06
87,2.4455e+06
87.5,2.4184e+06
88,2.3912e+06
88.5,2.364e+06
89,2.3368e+06
89.5,2.3096e+06
90,2.2824e+06
90.5,2.2552e+06
91,2.228e+06
91.5,2.2008e+06
92,2.1737e+06
92.5,2.1465e+06
93,2.1195e+06
93.5,2.0925e+06
94,2.0655e+06
94.5,2.0385e+06
95,2.0117e+06
95.5,1.9848e+06
96,1.9581e+06
96.5,1.9314e+06
97,1.9047e+06
97.5,1.8781e+06
98,1.8516e+06
98.5,1.8251e+06
99,1.7987e+06
99.5,1.7723e+06
100,1.7461e+06
100.5,1.7198e+06
101,1.6935e+06
101.5,1.6675e+06
102,1.6414e+06
102.5,1.6154e+06
103,1.5895e+06
103.5,1.5636e+06
104,1.5378e+06
104.5,1.5121e+06
105,1.4864e+06
105.5,1.4608e+06
106,1.4353e+06
106.5,1.4098e+06
107,1.3845e+06
107.5,1.3591e+06
108,1.3338e+06
108.5,1.3086e+06
109,1.2834e+06
109.5,1.2583e+06
110,1.2333e+06
110.5,1.2082e+06
111,1.1832e+06
111.5,1.1583e+06
112,1.1334e+06
112.5,1.1085e+06
113,1.0837e+06
113.5,1.0589e+06
114,1.0342e+06
114.5,1.0095e+06
115,9.848e+05
115.5,9.6013e+05
116,9.355e+05
116.5,9.109e+05
117,8.8626e+05
117.5,8.6167e+05
118,8.3709e+05
118.5,8.1243e+05
119,7.8787e+05
119.5,7.6326e+05
120,7.3863e+05
120.5,7.1403e+05
121,6.8935e+05
121.5,6.647e+05
122,6.4006e+05
122.5,6.1531e+05
123,5.9064e+05
123.5,5.659e+05
124,5.4111e+05
124.5,5.1636e+05
125,4.9152e+05
125.5,4.6669e+05
126,4.419e+05
126.5,4.1702e+05
127,3.9223e+05
127.5,3.6743e+05
128,3.4262e+05
128.5,3.1789e+05
129,2.9311e+05
129.5,2.6838e+05
130,2.4373e+05
130.5,2.1901e+05
131,1.9453e+05
131.5,1.6994e+05
132,1.4529e+05
132.5,1.2127e+05
133,96402
133.5,71899
134,45733
134.5,16387
135,0
