1,5.1279e-134
1.5,0
2.5,2.8232e-226
3,1.5431e-142
3.5,1.193e-94
4,3.2708e-65
4.5,3.3994e-46
5,2.3825e-33
5.5,2.3175e-24
6,7.1004e-18
6.5,4.3723e-13
7,3.3562e-09
7.5,1.1201e-06
8,0.0028217
8.5,0.010598
9,0.22199
9.5,38.056
10,16.747
10.5,54.865
11,624.94
11.5,835.27
12,1596.5
12.5,3634.1
13,8111.9
13.5,16301
14,30005
14.5,51294
15,82301
15.5,1.2511e+05
16,1.8163e+05
16.5,2.5341e+05
17,3.4156e+05
17.5,4.4622e+05
18,5.6736e+05
18.5,7.0494e+05
19,8.5821e+05
19.5,1.026e+06
20,1.2059e+06
20.5,1.3961e+06
21,1.5958e+06
21.5,1.8031e+06
22,2.0144e+06
22.5,2.2277e+06
23,2.443e+06
23.5,2.6587e+06
24,2.8733e+06
24.5,3.0853e+06
25,3.2919e+06
25.5,3.4917e+06
26,3.6859e+06
26.5,3.8735e+06
27,4.0538e+06
27.5,4.2214e+06
28,4.3792e+06
28.5,4.5286e+06
29,4.6693e+06
29.5,4.8015e+06
30,4.9217e+06
30.5,5.0305e+06
31,5.1309e+06
31.5,5.2232e+06
32,5.3073e+06
32.5,5.3836e+06
33,5.452e+06
33.5,5.5132e+06
34,5.5669e+06
34.5,5.614e+06
35,5.6507e+06
35.5,5.6782e+06
36,5.6998e+06
36.5,5.7163e+06
37,5.7275e+06
37.5,5.734e+06
38,5.7357e+06
38.5,5.7332e+06
39,5.7264e+06
39.5,5.7159e+06
40,5.6993e+06
40.5,5.6772e+06
41,5.6524e+06
41.5,5.6247e+06
42,5.5948e+06
42.5,5.5623e+06
43,5.5278e+06
43.5,5.491e+06
44,5.4526e+06
44.5,5.4123e+06
45,5.3689e+06
45.5,5.3225e+06
46,5.2751e+06
46.5,5.2265e+06
47,5.1771e+06
47.5,5.1269e+06
48,5.0758e+06
48.5,5.0241e+06
49,4.9717e+06
49.5,4.9189e+06
50,4.8644e+06
50.5,4.8088e+06
51,4.7528e+06
51.5,4.6969e+06
52,4.6406e+06
52.5,4.5846e+06
53,4.5282e+06
53.5,4.4721e+06
54,4.4157e+06
54.5,4.3597e+06
55,4.303e+06
55.5,4.246e+06
56,4.1891e+06
56.5,4.1326e+06
57,4.0762e+06
57.5,1.3118e+07
58,3.9644e+06
58.5,3.909e+06
59,2.0074e+07
59.5,3.799e+06
60,3.7442e+06
60.5,3.6894e+06
61,3.6352e+06
61.5,3.5812e+06
62,3.5277e+06
62.5,3.4745e+06
63,3.4219e+06
63.5,3.3695e+06
64,3.3177e+06
64.5,3.2661e+06
65,3.2147e+06
65.5,3.1634e+06
66,3.1128e+06
66.5,5.0411e+06
67,6.8548e+06
67.5,3.0607e+06
68,2.914e+06
68.5,2.8652e+06
69,4.209e+06
69.5,2.4806e+06
70,2.2336e+06
70.5,2.2029e+06
71,2.1723e+06
71.5,2.1418e+06
72,2.1113e+06
72.5,2.0809e+06
73,2.0505e+06
73.5,2.02e+06
74,1.9893e+06
74.5,1.9587e+06
75,1.928e+06
75.5,1.8974e+06
76,1.8665e+06
76.5,1.8358e+06
77,1.8048e+06
77.5,1.774e+06
78,1.743e+06
78.5,1.7121e+06
79,1.6811e+06
79.5,1.6501e+06
80,1.6189e+06
80.5,1.5877e+06
81,1.5565e+06
81.5,1.5253e+06
82,1.494e+06
82.5,1.4628e+06
83,1.4315e+06
83.5,1.4003e+06
84,1.369e+06
84.5,1.3377e+06
85,1.3065e+06
85.5,1.2752e+06
86,1.2439e+06
86.5,1.2125e+06
87,1.1812e+06
87.5,1.1498e+06
88,1.1184e+06
88.5,1.087e+06
89,1.0555e+06
89.5,1.024e+06
90,9.9238e+05
90.5,9.607e+05
91,9.2896e+05
91.5,8.9716e+05
92,8.6528e+05
92.5,8.3335e+05
93,8.0132e+05
93.5,7.6922e+05
94,7.37e+05
94.5,7.047e+05
95,6.7229e+05
95.5,6.3979e+05
96,6.0718e+05
96.5,5.7444e+05
97,5.4162e+05
97.5,5.0863e+05
98,4.7561e+05
98.5,4.4241e+05
99,4.0921e+05
99.5,3.7574e+05
100,3.4228e+05
100.5,3.0846e+05
101,2.7467e+05
101.5,2.405e+05
102,2.0637e+05
102.5,1.7166e+05
103,1.3728e+05
103.5,1.0153e+05
104,65390
104.5,23507
105,0
