1,4.9204e-134
1.5,0
2.5,2.7172e-226
3,1.5156e-142
3.5,1.192e-94
4,3.3049e-65
4.5,3.4553e-46
5,2.4288e-33
5.5,2.3682e-24
6,7.2642e-18
6.5,4.4744e-13
7,3.4237e-09
7.5,1.1443e-06
8,0.0028701
8.5,0.01078
9,0.22545
9.5,38.429
10,17.042
10.5,56.014
11,635.21
11.5,850.22
12,1629.5
12.5,3710.2
13,8276.1
13.5,16617
14,30554
14.5,52170
15,83591
15.5,1.2688e+05
16,1.8392e+05
16.5,2.5619e+05
17,3.447e+05
17.5,4.4953e+05
18,5.7049e+05
18.5,7.0749e+05
19,8.5964e+05
19.5,1.0257e+06
20,1.2031e+06
20.5,1.3901e+06
21,1.5857e+06
21.5,1.7879e+06
22,1.9934e+06
22.5,2.1999e+06
23,2.4078e+06
23.5,2.6151e+06
24,2.8206e+06
24.5,3.0229e+06
25,3.2191e+06
25.5,3.4081e+06
26,3.5909e+06
26.5,3.7666e+06
27,3.9348e+06
27.5,4.0902e+06
28,4.2357e+06
28.5,4.3727e+06
29,4.5012e+06
29.5,4.621e+06
30,4.7294e+06
30.5,4.8263e+06
31,4.9151e+06
31.5,4.9958e+06
32,5.0688e+06
32.5,5.134e+06
33,5.1921e+06
33.5,5.243e+06
34,5.2871e+06
34.5,5.3246e+06
35,5.3527e+06
35.5,5.3717e+06
36,5.3855e+06
36.5,5.3942e+06
37,5.3982e+06
37.5,5.3977e+06
38,5.3931e+06
38.5,5.3844e+06
39,5.372e+06
39.5,5.3562e+06
40,5.3349e+06
40.5,5.3085e+06
41,5.2795e+06
41.5,5.2481e+06
42,5.2145e+06
42.5,5.1788e+06
43,5.1413e+06
43.5,5.1019e+06
44,5.061e+06
44.5,5.0186e+06
45,4.9734e+06
45.5,4.9255e+06
46,4.8769e+06
46.5,4.8272e+06
47,4.777e+06
47.5,4.7258e+06
48,4.6742e+06
48.5,4.6218e+06
49,4.5694e+06
49.5,4.5162e+06
50,4.4621e+06
50.5,4.4066e+06
51,4.3513e+06
51.5,4.2955e+06
52,4.2402e+06
52.5,4.1844e+06
53,4.1291e+06
53.5,4.0735e+06
54,4.0184e+06
54.5,3.9631e+06
55,3.9078e+06
55.5,3.8518e+06
56,3.7964e+06
56.5,3.741e+06
57,3.6861e+06
57.5,1.0512e+07
58,3.5769e+06
58.5,3.5227e+06
59,1.5735e+07
59.5,3.4156e+06
60,3.3625e+06
60.5,3.3093e+06
61,3.2567e+06
61.5,3.2043e+06
62,3.1526e+06
62.5,3.1009e+06
63,3.0499e+06
63.5,2.9991e+06
64,2.9489e+06
64.5,2.8989e+06
65,2.8492e+06
65.5,2.7996e+06
66,2.7505e+06
66.5,4.1963e+06
67,5.5553e+06
67.5,2.6794e+06
68,2.5581e+06
68.5,2.5109e+06
69,3.5153e+06
69.5,2.185e+06
70,1.9865e+06
70.5,1.9551e+06
71,1.9237e+06
71.5,1.8923e+06
72,1.8611e+06
72.5,1.8298e+06
73,1.7985e+06
73.5,1.7671e+06
74,1.7358e+06
74.5,1.7043e+06
75,1.6729e+06
75.5,1.6413e+06
76,1.6098e+06
76.5,1.5781e+06
77,1.5465e+06
77.5,1.5147e+06
78,1.483e+06
78.5,1.4511e+06
79,1.4193e+06
79.5,1.3873e+06
80,1.3554e+06
80.5,1.3232e+06
81,1.2911e+06
81.5,1.2589e+06
82,1.2267e+06
82.5,1.1944e+06
83,1.1621e+06
83.5,1.1298e+06
84,1.0974e+06
84.5,1.0649e+06
85,1.0324e+06
85.5,9.998e+05
86,9.6717e+05
86.5,9.344e+05
87,9.0159e+05
87.5,8.6864e+05
88,8.3563e+05
88.5,8.0247e+05
89,7.6924e+05
89.5,7.3584e+05
90,7.0232e+05
90.5,6.6862e+05
91,6.3483e+05
91.5,6.0087e+05
92,5.6679e+05
92.5,5.3254e+05
93,4.9817e+05
93.5,4.6365e+05
94,4.2903e+05
94.5,3.9424e+05
95,3.5932e+05
95.5,3.2415e+05
96,2.888e+05
96.5,2.5312e+05
97,2.1731e+05
97.5,1.8094e+05
98,1.4469e+05
98.5,1.0712e+05
99,69014
99.5,24883
100,0
