1,4.8143e-134
1.5,0
2.5,2.6711e-226
3,1.5521e-142
3.5,1.259e-94
4,3.5554e-65
4.5,3.757e-46
5,2.6619e-33
5.5,2.6074e-24
6,8.0099e-18
6.5,4.9297e-13
7,3.6749e-09
7.5,1.2528e-06
8,0.0029918
8.5,0.011612
9,0.2432
9.5,39.423
10,18.313
10.5,61.151
11,672.37
11.5,916.46
12,1778.6
12.5,4057.9
13,9033.6
13.5,18095
14,33182
14.5,56489
15,90220
15.5,1.3647e+05
16,1.9709e+05
16.5,2.7348e+05
17,3.6651e+05
17.5,4.76e+05
18,6.0153e+05
18.5,7.4276e+05
19,8.9853e+05
19.5,1.0673e+06
20,1.2463e+06
20.5,1.4335e+06
21,1.6278e+06
21.5,1.8272e+06
22,2.0281e+06
22.5,2.2284e+06
23,2.4282e+06
23.5,2.626e+06
24,2.8203e+06
24.5,3.0099e+06
25,3.1919e+06
25.5,3.3655e+06
26,3.5318e+06
26.5,3.6901e+06
27,3.8402e+06
27.5,3.9769e+06
28,4.1032e+06
28.5,4.2207e+06
29,4.3293e+06
29.5,4.4293e+06
30,4.5176e+06
30.5,4.5949e+06
31,4.6641e+06
31.5,4.7258e+06
32,4.7798e+06
32.5,4.8267e+06
33,4.8667e+06
33.5,4.8998e+06
34,4.9268e+06
34.5,4.9476e+06
35,4.9598e+06
35.5,4.9638e+06
36,4.9632e+06
36.5,4.9581e+06
37,4.9489e+06
37.5,4.9358e+06
38,4.9189e+06
38.5,4.8988e+06
39,4.8754e+06
39.5,4.8492e+06
40,4.8181e+06
40.5,4.7828e+06
41,4.7453e+06
41.5,4.7061e+06
42,4.665e+06
42.5,4.6223e+06
43,4.5781e+06
43.5,4.5325e+06
44,4.4858e+06
44.5,4.4379e+06
45,4.388e+06
45.5,4.3358e+06
46,4.2831e+06
46.5,4.2298e+06
47,4.176e+06
47.5,4.1219e+06
48,4.0672e+06
48.5,4.0126e+06
49,3.9574e+06
49.5,3.9024e+06
50,3.8462e+06
50.5,3.7894e+06
51,3.7326e+06
51.5,3.6758e+06
52,3.6193e+06
52.5,3.5627e+06
53,3.5066e+06
53.5,3.4504e+06
54,3.3948e+06
54.5,3.3392e+06
55,3.2834e+06
55.5,3.2276e+06
56,3.1719e+06
56.5,3.1168e+06
57,3.0618e+06
57.5,6.6643e+06
58,2.9532e+06
58.5,2.8996e+06
59,9.3604e+06
59.5,2.7932e+06
60,2.7405e+06
60.5,2.6877e+06
61,2.6356e+06
61.5,2.5836e+06
62,2.5322e+06
62.5,2.4811e+06
63,2.4305e+06
63.5,2.3803e+06
64,2.3303e+06
64.5,2.2809e+06
65,2.2313e+06
65.5,2.1823e+06
66,2.1334e+06
66.5,2.8765e+06
67,3.5734e+06
67.5,2.0286e+06
68,1.9421e+06
68.5,1.8951e+06
69,2.4044e+06
69.5,1.6594e+06
70,1.532e+06
70.5,1.4967e+06
71,1.4615e+06
71.5,1.4262e+06
72,1.3909e+06
72.5,1.3555e+06
73,1.32e+06
73.5,1.2845e+06
74,1.2487e+06
74.5,1.213e+06
75,1.177e+06
75.5,1.141e+06
76,1.1048e+06
76.5,1.0685e+06
77,1.032e+06
77.5,9.9527e+05
78,9.5849e+05
78.5,9.2134e+05
79,8.8424e+05
79.5,8.4671e+05
80,8.0916e+05
80.5,7.712e+05
81,7.3314e+05
81.5,6.9486e+05
82,6.563e+05
82.5,6.1764e+05
83,5.7852e+05
83.5,5.3936e+05
84,4.9972e+05
84.5,4.5997e+05
85,4.1979e+05
85.5,3.793e+05
86,3.384e+05
86.5,2.9702e+05
87,2.552e+05
87.5,2.128e+05
88,1.6992e+05
88.5,1.2628e+05
89,81618
89.5,29795
90,0
