1,4.7567e-134
1.5,0
2.5,2.6751e-226
3,1.686e-142
3.5,1.4446e-94
4,4.2076e-65
4.5,4.5217e-46
5,3.2278e-33
5.5,3.1682e-24
6,9.7105e-18
6.5,5.9395e-13
7,4.1979e-09
7.5,1.474e-06
8,0.0031727
8.5,0.01306
9,0.27243
9.5,39.618
10,20.618
10.5,71.824
11,739.85
11.5,1053.7
12,2093
12.5,4779.9
13,10555
13.5,20956
14,38062
14.5,64137
15,1.0133e+05
15.5,1.5156e+05
16,2.1636e+05
16.5,2.9667e+05
17,3.928e+05
17.5,5.0393e+05
18,6.2897e+05
18.5,7.6704e+05
19,9.1646e+05
19.5,1.0753e+06
20,1.2403e+06
20.5,1.4094e+06
21,1.5813e+06
21.5,1.7543e+06
22,1.9246e+06
22.5,2.0906e+06
23,2.2527e+06
23.5,2.4095e+06
24,2.5601e+06
24.5,2.7036e+06
25,2.8378e+06
25.5,2.9621e+06
26,3.0779e+06
26.5,3.1851e+06
27,3.2835e+06
27.5,3.3692e+06
28,3.445e+06
28.5,3.5126e+06
29,3.572e+06
29.5,3.6236e+06
30,3.6653e+06
30.5,3.6977e+06
31,3.7234e+06
31.5,3.7429e+06
32,3.7564e+06
32.5,3.7642e+06
33,3.7668e+06
33.5,3.7644e+06
34,3.7572e+06
34.5,3.7457e+06
35,3.7279e+06
35.5,3.7042e+06
36,3.6774e+06
36.5,3.6477e+06
37,3.6153e+06
37.5,3.5805e+06
38,3.5433e+06
38.5,3.5041e+06
39,3.4631e+06
39.5,3.4202e+06
40,3.3743e+06
40.5,3.3259e+06
41,3.2763e+06
41.5,3.2258e+06
42,3.1745e+06
42.5,3.1225e+06
43,3.0696e+06
43.5,3.0162e+06
44,2.9624e+06
44.5,2.9082e+06
45,2.8525e+06
45.5,2.7961e+06
46,2.7395e+06
46.5,2.6826e+06
47,2.6258e+06
47.5,2.5689e+06
48,2.512e+06
48.5,2.4549e+06
49,2.3981e+06
49.5,2.3414e+06
50,2.2842e+06
50.5,2.2267e+06
51,2.1695e+06
51.5,2.1124e+06
52,2.0554e+06
52.5,1.9987e+06
53,1.9422e+06
53.5,1.8858e+06
54,1.8295e+06
54.5,1.7735e+06
55,1.7174e+06
55.5,1.6611e+06
56,1.6051e+06
56.5,1.5493e+06
57,1.4934e+06
57.5,1.4418e+06
58,1.3823e+06
58.5,1.3268e+06
59,1.2786e+06
59.5,1.2159e+06
60,1.1605e+06
60.5,1.1049e+06
61,1.0492e+06
61.5,9.9369e+05
62,9.38e+05
62.5,8.8203e+05
63,8.261e+05
63.5,7.7004e+05
64,7.1349e+05
64.5,6.5655e+05
65,5.9933e+05
65.5,5.4154e+05
66,4.8294e+05
66.5,4.2468e+05
67,3.6574e+05
67.5,3.0305e+05
68,2.4113e+05
68.5,1.7873e+05
69,1.1529e+05
69.5,42599
70,0
